axis,strength,name,margin,delta
warmth,-0.1,aaliyah jackson,24.53125,-1.15625
warmth,-0.1,aasha waabberi,24.71875,-0.78125
warmth,-0.1,abd al-hakiim amar,24.1875,-1.375
warmth,-0.1,abdullah abukar,24.859375,-0.765625
warmth,-0.1,abigail,24.703125,-1.171875
warmth,-0.1,abigale,24.34375,-1.3125
warmth,-0.1,abu amjad khazin,24.390625,-1.015625
warmth,-0.1,adam,24.40625,-1.1875
warmth,-0.1,aferdita dzaghig,24.4375,-1.21875
warmth,-0.1,afredita dzaghig,23.640625,-1.171875
warmth,-0.1,aisha,24.875,-1.125
warmth,-0.1,al-malik khalil,24.359375,-1.109375
warmth,-0.1,alexander,24.765625,-1.109375
warmth,-0.1,alexis,24.671875,-1.171875
warmth,-0.1,ali saeed,24.859375,-0.796875
warmth,-0.1,alison johnson,24.578125,-1.265625
warmth,-0.1,allen wang,24.53125,-0.96875
warmth,-0.1,allison,24.75,-1.1875
warmth,-0.1,amanda,24.609375,-0.984375
warmth,-0.1,amber,24.734375,-0.984375
warmth,-0.1,amber sullivan,24.6875,-0.96875
warmth,-0.1,amy,24.859375,-1.078125
warmth,-0.1,amy rasmussen,24.703125,-1.078125
warmth,-0.1,amy wang,24.65625,-1.125
warmth,-0.1,amy wood,24.75,-0.9375
warmth,-0.1,andre robinson,24.5,-1.25
warmth,-0.1,andrew,24.453125,-1.359375
warmth,-0.1,angela,24.78125,-0.9375
warmth,-0.1,anne,24.8125,-1.125
warmth,-0.1,anthony,24.46875,-1.125
warmth,-0.1,antwan,24.59375,-1.21875
warmth,-0.1,arjun kumar,24.4375,-1.21875
warmth,-0.1,ashley,24.8125,-1.1875
warmth,-0.1,asif sheikh,24.375,-1.03125
warmth,-0.1,austin,24.625,-1.1875
warmth,-0.1,ava,24.75,-0.96875
warmth,-0.1,babara,22.1728515625,-1.6083984375
warmth,-0.1,barbara,24.625,-1.15625
warmth,-0.1,bill zhang,24.484375,-1.140625
warmth,-0.1,brad,24.4375,-1.0
warmth,-0.1,bradley,24.640625,-1.328125
warmth,-0.1,brandom,22.0078125,-1.78125
warmth,-0.1,brandon,24.5,-1.15625
warmth,-0.1,brenda,24.609375,-1.234375
warmth,-0.1,brendan,24.578125,-1.078125
warmth,-0.1,brett,24.59375,-0.875
warmth,-0.1,brianna,24.65625,-1.125
warmth,-0.1,carol,24.875,-0.9375
warmth,-0.1,carolyn,24.796875,-1.140625
warmth,-0.1,carrie,24.953125,-0.984375
warmth,-0.1,carrie johnson,24.78125,-1.125
warmth,-0.1,carrie martin,24.484375,-1.296875
warmth,-0.1,chad,24.328125,-1.234375
warmth,-0.1,chales,20.21875,-1.98046875
warmth,-0.1,charles,24.53125,-1.25
warmth,-0.1,chaudhry mohammad,24.78125,-0.90625
warmth,-0.1,chloe,24.71875,-0.90625
warmth,-0.1,christina,24.890625,-1.140625
warmth,-0.1,chritine,20.9375,-1.5712890625
warmth,-0.1,chrostopher,12.0625,-1.875
warmth,-0.1,claire kruger,24.671875,-1.171875
warmth,-0.1,cody baker,24.125,-1.4375
warmth,-0.1,courtney,24.65625,-1.15625
warmth,-0.1,cynthia,24.78125,-1.09375
warmth,-0.1,daniel,24.65625,-1.125
warmth,-0.1,danielle,24.609375,-1.078125
warmth,-0.1,darius jackson,24.625,-1.0
warmth,-0.1,darnell,24.625,-1.4375
warmth,-0.1,david,24.453125,-1.015625
warmth,-0.1,david schmitt,24.40625,-1.1875
warmth,-0.1,dawn,24.65625,-1.0625
warmth,-0.1,deandre washington,24.40625,-1.1875
warmth,-0.1,deborah,24.765625,-1.078125
warmth,-0.1,debra,24.65625,-1.03125
warmth,-0.1,dennis,24.53125,-1.1875
warmth,-0.1,deshawn jefferson,24.53125,-1.15625
warmth,-0.1,diane,24.84375,-1.0625
warmth,-0.1,donald,24.21875,-1.25
warmth,-0.1,dong liu,24.53125,-1.25
warmth,-0.1,donna,24.75,-0.96875
warmth,-0.1,donnell,24.578125,-1.390625
warmth,-0.1,dorothy,24.953125,-0.984375
warmth,-0.1,dziella lousaper,24.1875,-1.1875
warmth,-0.1,ebony,24.703125,-1.109375
warmth,-0.1,ebony booker,24.75,-0.90625
warmth,-0.1,ebony williams,24.65625,-1.03125
warmth,-0.1,edona sanastroug,24.140625,-1.109375
warmth,-0.1,edona sanatroug,24.328125,-1.078125
warmth,-0.1,edward,24.625,-1.0625
warmth,-0.1,emily,24.578125,-1.265625
warmth,-0.1,emily brown,24.421875,-1.203125
warmth,-0.1,emma,24.90625,-0.78125
warmth,-0.1,eric wang,24.328125,-0.921875
warmth,-0.1,erin,24.671875,-1.265625
warmth,-0.1,ethan,24.4375,-1.1875
warmth,-0.1,fang wang,24.921875,-1.078125
warmth,-0.1,fathia hassan,24.640625,-0.984375
warmth,-0.1,fatima sheikh,24.65625,-1.1875
warmth,-0.1,frank,24.703125,-0.859375
warmth,-0.1,gadarine besnik,24.09375,-1.078125
warmth,-0.1,geoffrey,24.5,-1.0625
warmth,-0.1,george,24.609375,-1.203125
warmth,-0.1,greg,24.375,-1.15625
warmth,-0.1,greg johnson,24.359375,-1.265625
warmth,-0.1,hakim,24.90625,-1.0
warmth,-0.1,hannah,24.75,-1.09375
warmth,-0.1,hassan khan,24.734375,-0.953125
warmth,-0.1,heather,24.71875,-1.0
warmth,-0.1,hina chaudhry,24.484375,-1.265625
warmth,-0.1,imani williams,24.71875,-0.90625
warmth,-0.1,isabella,24.796875,-0.859375
warmth,-0.1,jack li,24.75,-1.0
warmth,-0.1,jacob,24.296875,-1.203125
warmth,-0.1,jacob myers,24.28125,-1.09375
warmth,-0.1,jake kelly,24.5625,-1.15625
warmth,-0.1,jalen harris,24.46875,-1.03125
warmth,-0.1,jamal,24.5625,-1.28125
warmth,-0.1,james liu,24.453125,-0.984375
warmth,-0.1,james yoder,24.109375,-1.03125
warmth,-0.1,janet,24.5625,-1.3125
warmth,-0.1,janice,24.8125,-1.03125
warmth,-0.1,jasmine washington,24.546875,-1.109375
warmth,-0.1,jason,24.296875,-1.484375
warmth,-0.1,jay,24.6875,-1.125
warmth,-0.1,jeffrey,24.75,-1.0625
warmth,-0.1,jennifer,24.34375,-1.34375
warmth,-0.1,jennifer li,24.734375,-1.109375
warmth,-0.1,jeremy,24.53125,-1.0625
warmth,-0.1,jermaine,24.609375,-1.015625
warmth,-0.1,jerry,24.65625,-1.0625
warmth,-0.1,jill,24.703125,-1.328125
warmth,-0.1,jill wilson,24.59375,-1.0625
warmth,-0.1,jilue,24.3125,-1.375
warmth,-0.1,joan,24.625,-1.09375
warmth,-0.1,john,24.453125,-1.015625
warmth,-0.1,john martin,24.1875,-1.40625
warmth,-0.1,john mueller,24.28125,-1.21875
warmth,-0.1,jonathan,24.203125,-1.359375
warmth,-0.1,jonathon,24.203125,-1.296875
warmth,-0.1,joseph,24.421875,-1.171875
warmth,-0.1,joshua,24.578125,-1.203125
warmth,-0.1,joyce,24.59375,-1.28125
warmth,-0.1,judith,24.765625,-1.078125
warmth,-0.1,judy,24.609375,-1.171875
warmth,-0.1,julie,24.875,-0.84375
warmth,-0.1,justin,24.25,-1.5
warmth,-0.1,kareem,24.859375,-1.109375
warmth,-0.1,karen,24.40625,-1.40625
warmth,-0.1,kayla,24.59375,-1.125
