mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,raw_dense,-0.05,7.375,-0.625
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,raw_dense,-0.05,7.375,-0.75
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,raw_dense,-0.05,7.5,-0.75
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,raw_dense,-0.05,6.75,-0.625
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,raw_dense,-0.05,7.375,-0.625
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,raw_dense,-0.05,-9.25,-1.375
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,raw_dense,-0.05,-9.875,-1.125
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,raw_dense,-0.05,-8.125,-0.75
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,raw_dense,-0.05,-9.375,-1.25
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,raw_dense,-0.05,-8.75,-1.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,raw_dense,-0.05,-9.25,-1.125
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,raw_dense,-0.05,-9.125,-1.125
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,raw_dense,-0.05,-9.25,-1.375
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,raw_dense,-0.05,-9.0,-1.125
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,raw_dense,-0.05,-9.375,-1.0
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,raw_dense,0.0,8.5,0.0
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,raw_dense,0.0,7.625,0.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,raw_dense,0.0,8.0,0.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,raw_dense,0.0,8.125,0.0
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,raw_dense,0.0,7.875,0.0
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,raw_dense,0.0,8.0,0.0
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,raw_dense,0.0,8.125,0.0
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,raw_dense,0.0,8.25,0.0
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,raw_dense,0.0,7.375,0.0
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,raw_dense,0.0,8.0,0.0
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,raw_dense,0.0,-7.875,0.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,raw_dense,0.0,-8.75,0.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,raw_dense,0.0,-7.375,0.0
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,raw_dense,0.0,-8.125,0.0
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,raw_dense,0.0,-7.75,0.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,raw_dense,0.0,-8.125,0.0
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,raw_dense,0.0,-8.0,0.0
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,raw_dense,0.0,-7.875,0.0
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,raw_dense,0.0,-7.875,0.0
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,raw_dense,0.0,-8.375,0.0
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,raw_dense,0.05,10.75,2.25
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,raw_dense,0.05,9.875,2.25
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,raw_dense,0.05,10.5,2.5
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,raw_dense,0.05,10.5,2.375
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,raw_dense,0.05,10.375,2.5
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,raw_dense,0.05,11.0,3.0
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,raw_dense,0.05,10.75,2.625
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,raw_dense,0.05,11.0,2.75
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,raw_dense,0.05,9.625,2.25
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,raw_dense,0.05,11.375,3.375
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,raw_dense,0.05,-7.625,0.25
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,raw_dense,0.05,-7.75,1.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,raw_dense,0.05,-6.5,0.875
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,raw_dense,0.05,-7.625,0.5
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,raw_dense,0.05,-7.0,0.75
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,raw_dense,0.05,-7.5,0.625
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,raw_dense,0.05,-7.0,1.0
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,raw_dense,0.05,-7.375,0.5
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,raw_dense,0.05,-7.25,0.625
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,raw_dense,0.05,-7.625,0.75
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,raw_dense,0.1,12.625,4.125
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,raw_dense,0.1,12.25,4.625
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,raw_dense,0.1,13.125,5.125
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,raw_dense,0.1,13.5,5.375
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,raw_dense,0.1,14.125,6.25
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,raw_dense,0.1,12.25,4.25
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,raw_dense,0.1,13.875,5.75
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,raw_dense,0.1,13.875,5.625
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,raw_dense,0.1,13.0,5.625
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,raw_dense,0.1,13.75,5.75
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,raw_dense,0.1,-4.875,3.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,raw_dense,0.1,-6.0,2.75
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,raw_dense,0.1,-5.125,2.25
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,raw_dense,0.1,-5.5,2.625
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,raw_dense,0.1,-5.125,2.625
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,raw_dense,0.1,-6.25,1.875
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,raw_dense,0.1,-5.25,2.75
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,raw_dense,0.1,-5.25,2.625
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,raw_dense,0.1,-5.5,2.375
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,raw_dense,0.1,-6.125,2.25
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,sae_reconstructed,-0.1,6.375,-2.125
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,sae_reconstructed,-0.1,5.625,-2.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,sae_reconstructed,-0.1,5.75,-2.25
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,sae_reconstructed,-0.1,5.875,-2.25
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,sae_reconstructed,-0.1,6.0,-1.875
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,sae_reconstructed,-0.1,5.875,-2.125
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,sae_reconstructed,-0.1,6.0,-2.125
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,sae_reconstructed,-0.1,6.25,-2.0
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,sae_reconstructed,-0.1,5.75,-1.625
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,sae_reconstructed,-0.1,6.125,-1.875
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,sae_reconstructed,-0.1,-8.5,-0.625
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,sae_reconstructed,-0.1,-9.0,-0.25
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,sae_reconstructed,-0.1,-8.5,-1.125
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,sae_reconstructed,-0.1,-9.25,-1.125
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,sae_reconstructed,-0.1,-8.625,-0.875
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,sae_reconstructed,-0.1,-9.375,-1.25
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,sae_reconstructed,-0.1,-9.0,-1.0
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,sae_reconstructed,-0.1,-9.125,-1.25
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,sae_reconstructed,-0.1,-8.5,-0.625
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,sae_reconstructed,-0.1,-9.5,-1.125
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,sae_reconstructed,-0.05,7.625,-0.875
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,sae_reconstructed,-0.05,7.0,-0.625
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,sae_reconstructed,-0.05,7.375,-0.625
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,sae_reconstructed,-0.05,7.25,-0.875
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,sae_reconstructed,-0.05,7.0,-0.875
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,sae_reconstructed,-0.05,7.25,-0.75
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,sae_reconstructed,-0.05,7.25,-0.875
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,sae_reconstructed,-0.05,7.625,-0.625
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,sae_reconstructed,-0.05,6.75,-0.625
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,sae_reconstructed,-0.05,7.25,-0.75
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,sae_reconstructed,-0.05,-8.625,-0.75
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,sae_reconstructed,-0.05,-9.375,-0.625
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,sae_reconstructed,-0.05,-7.875,-0.5
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,sae_reconstructed,-0.05,-8.75,-0.625
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,sae_reconstructed,-0.05,-8.375,-0.625
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,sae_reconstructed,-0.05,-8.75,-0.625
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,sae_reconstructed,-0.05,-8.375,-0.375
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,sae_reconstructed,-0.05,-8.75,-0.875
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,sae_reconstructed,-0.05,-8.5,-0.625
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,sae_reconstructed,-0.05,-8.875,-0.5
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,sae_reconstructed,0.0,8.5,0.0
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,sae_reconstructed,0.0,7.625,0.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,sae_reconstructed,0.0,8.0,0.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,sae_reconstructed,0.0,8.125,0.0
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,sae_reconstructed,0.0,7.875,0.0
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,sae_reconstructed,0.0,8.0,0.0
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,sae_reconstructed,0.0,8.125,0.0
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,sae_reconstructed,0.0,8.25,0.0
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,sae_reconstructed,0.0,7.375,0.0
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,sae_reconstructed,0.0,8.0,0.0
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,sae_reconstructed,0.0,-7.875,0.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,sae_reconstructed,0.0,-8.75,0.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,sae_reconstructed,0.0,-7.375,0.0
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,sae_reconstructed,0.0,-8.125,0.0
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,sae_reconstructed,0.0,-7.75,0.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,sae_reconstructed,0.0,-8.125,0.0
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,sae_reconstructed,0.0,-8.0,0.0
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,sae_reconstructed,0.0,-7.875,0.0
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,sae_reconstructed,0.0,-7.875,0.0
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,sae_reconstructed,0.0,-8.375,0.0
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,sae_reconstructed,0.05,9.5,1.0
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,sae_reconstructed,0.05,8.625,1.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,sae_reconstructed,0.05,9.375,1.375
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,sae_reconstructed,0.05,9.25,1.125
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,sae_reconstructed,0.05,9.25,1.375
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,sae_reconstructed,0.05,9.125,1.125
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,sae_reconstructed,0.05,9.75,1.625
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,sae_reconstructed,0.05,9.375,1.125
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,sae_reconstructed,0.05,8.625,1.25
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,sae_reconstructed,0.05,9.875,1.875
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,sae_reconstructed,0.05,-8.375,-0.5
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,sae_reconstructed,0.05,-8.75,0.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,sae_reconstructed,0.05,-6.75,0.625
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,sae_reconstructed,0.05,-8.125,0.0
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,sae_reconstructed,0.05,-7.625,0.125
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,sae_reconstructed,0.05,-8.125,0.0
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,sae_reconstructed,0.05,-7.5,0.5
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,sae_reconstructed,0.05,-8.0,-0.125
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,sae_reconstructed,0.05,-8.125,-0.25
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,sae_reconstructed,0.05,-8.0,0.375
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,sae_reconstructed,0.1,11.5,3.0
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,sae_reconstructed,0.1,12.125,4.5
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,sae_reconstructed,0.1,12.875,4.875
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,sae_reconstructed,0.1,12.5,4.375
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,sae_reconstructed,0.1,12.625,4.75
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,sae_reconstructed,0.1,12.125,4.125
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,sae_reconstructed,0.1,13.5,5.375
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,sae_reconstructed,0.1,13.125,4.875
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,sae_reconstructed,0.1,11.875,4.5
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,sae_reconstructed,0.1,12.5,4.5
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,sae_reconstructed,0.1,-7.625,0.25
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,sae_reconstructed,0.1,-9.125,-0.375
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,sae_reconstructed,0.1,-7.25,0.125
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,sae_reconstructed,0.1,-8.125,0.0
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,sae_reconstructed,0.1,-8.25,-0.5
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,sae_reconstructed,0.1,-8.625,-0.5
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,sae_reconstructed,0.1,-7.125,0.875
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,sae_reconstructed,0.1,-7.75,0.125
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,sae_reconstructed,0.1,-6.875,1.0
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,sae_reconstructed,0.1,-8.25,0.125
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,axis_specific,-0.1,7.125,-1.375
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,axis_specific,-0.1,6.75,-0.875
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,axis_specific,-0.1,6.375,-1.625
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,axis_specific,-0.1,6.625,-1.5
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,axis_specific,-0.1,6.875,-1.0
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,axis_specific,-0.1,6.75,-1.25
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,axis_specific,-0.1,6.75,-1.375
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,axis_specific,-0.1,7.125,-1.125
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,axis_specific,-0.1,6.25,-1.125
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,axis_specific,-0.1,6.625,-1.375
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,axis_specific,-0.1,-10.875,-3.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,axis_specific,-0.1,-9.875,-1.125
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,axis_specific,-0.1,-9.375,-2.0
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,axis_specific,-0.1,-10.125,-2.0
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,axis_specific,-0.1,-9.625,-1.875
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,axis_specific,-0.1,-10.875,-2.75
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,axis_specific,-0.1,-10.125,-2.125
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,axis_specific,-0.1,-10.25,-2.375
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,axis_specific,-0.1,-10.25,-2.375
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,axis_specific,-0.1,-10.25,-1.875
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,axis_specific,-0.05,8.125,-0.375
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,axis_specific,-0.05,7.375,-0.25
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,axis_specific,-0.05,7.75,-0.25
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,axis_specific,-0.05,7.75,-0.375
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,axis_specific,-0.05,7.5,-0.375
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,axis_specific,-0.05,7.75,-0.25
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,axis_specific,-0.05,7.75,-0.375
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,axis_specific,-0.05,8.125,-0.125
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,axis_specific,-0.05,7.125,-0.25
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,axis_specific,-0.05,7.5,-0.5
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,axis_specific,-0.05,-9.125,-1.25
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,axis_specific,-0.05,-9.875,-1.125
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,axis_specific,-0.05,-8.375,-1.0
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,axis_specific,-0.05,-9.375,-1.25
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,axis_specific,-0.05,-9.125,-1.375
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,axis_specific,-0.05,-9.25,-1.125
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,axis_specific,-0.05,-9.125,-1.125
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,axis_specific,-0.05,-9.125,-1.25
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,axis_specific,-0.05,-9.0,-1.125
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,axis_specific,-0.05,-9.75,-1.375
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,axis_specific,0.0,8.5,0.0
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,axis_specific,0.0,7.625,0.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,axis_specific,0.0,8.0,0.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,axis_specific,0.0,8.125,0.0
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,axis_specific,0.0,7.875,0.0
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,axis_specific,0.0,8.0,0.0
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,axis_specific,0.0,8.125,0.0
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,axis_specific,0.0,8.25,0.0
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,axis_specific,0.0,7.375,0.0
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,axis_specific,0.0,8.0,0.0
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,axis_specific,0.0,-7.875,0.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,axis_specific,0.0,-8.75,0.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,axis_specific,0.0,-7.375,0.0
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,axis_specific,0.0,-8.125,0.0
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,axis_specific,0.0,-7.75,0.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,axis_specific,0.0,-8.125,0.0
